,datetime,sender,text
3368,"02/04/18, 4:15:16 PM",Sush, i tend to overcook it slightly
3369,"02/04/18, 4:15:18 PM",Sush, helps digest
3370,"02/04/18, 4:15:26 PM",Didige, It'll poop it out straight
3371,"02/04/18, 4:15:30 PM",Sush, esp with stuff like rasam where it's totally ok
3372,"02/04/18, 4:16:21 PM",Didige, Yaa like he'll come back to earth when he feels like
3373,"02/04/18, 4:16:27 PM",Didige, Sli annoying
3374,"02/04/18, 4:16:37 PM",Sush, fair =/
3375,"02/04/18, 4:16:42 PM",Sush, sli annoying without consistency
3376,"02/04/18, 4:16:53 PM",Didige, Huh?
3377,"02/04/18, 4:17:37 PM",Sush, means the uncertainty of waiting for someone to come back to earth is stressful
3378,"02/04/18, 4:17:52 PM",Didige, Ya
3379,"02/04/18, 4:18:05 PM",Didige, Off late I am like bhak saale
3380,"02/04/18, 4:18:52 PM",Sush, yeah?
3381,"02/04/18, 4:18:58 PM",Didige, Going to try for a bit. If he doesn't try harder 🙅🏽‍♀
3382,"02/04/18, 4:19:26 PM",Didige, Means kya kitna wait karu. Aana hain tho aa nahi toh bhaad mein ja
3383,"02/04/18, 4:19:34 PM",Sush, fair enough
3384,"02/04/18, 4:19:45 PM",Sush, and this is early honeymoon phase also
3385,"02/04/18, 4:20:23 PM",Didige, I really like him and all but if he doesn't make effort then too bad
3386,"02/04/18, 4:20:36 PM",Didige, Honeymoon phase long gone bro
3387,"02/04/18, 4:21:00 PM",Sush, but it's early enough that above average enthu will be ther
3388,"02/04/18, 4:21:08 PM",Sush, you know what i mean?
3389,"02/04/18, 4:21:51 PM",Didige, yea
3390,"02/04/18, 4:22:14 PM",Didige, Some shit
3391,"02/04/18, 4:23:01 PM",Didige, In other news I fought with baby
3392,"02/04/18, 4:23:12 PM",Sush, what did baby do?
3393,"02/04/18, 4:23:15 PM",Didige, 🤘🏼
3394,"02/04/18, 4:23:18 PM",Sush, i saw your instagram story with baby
3395,"02/04/18, 4:23:26 PM",Sush, and i was like 😍
3396,"02/04/18, 4:24:12 PM",Didige, What didn't baby do
3397,"02/04/18, 4:24:12 PM",Didige, 🙄
3398,"[02/04/18, 4:24:16 PM",Didige, ‎image omitted
3399,"02/04/18, 4:24:31 PM",Didige, Also I was confused as to what was the communication meant to be the correct answer
3400,"02/04/18, 4:24:40 PM",Sush, hahaha
3401,"02/04/18, 4:24:58 PM",Sush, lite
3402,"02/04/18, 4:27:36 PM",Didige, No need
3403,"02/04/18, 4:27:37 PM",Didige, This puff also so extra
3404,"02/04/18, 4:27:37 PM",Didige, Why can't she say I am pregnant.
3405,"02/04/18, 4:27:38 PM",Didige, Why she'll make you tell me
3406,"02/04/18, 4:29:18 PM",Didige, Idk I get little annoyed. She's done this since college. Almost never makes an effort and alwaysssss made it sound like our friendship never went forward because I was too busy
3407,"02/04/18, 4:29:46 PM",Didige, I am clearly really irritated that I can't go back to sleep 🤦🏽‍♀
3408,"02/04/18, 4:29:57 PM",Didige, But those are true emotions though
3409,"02/04/18, 4:29:59 PM",Didige, Lll
3410,"02/04/18, 4:30:01 PM",Didige, Lol
3411,"02/04/18, 4:33:15 PM",Didige, Give me some attention
3412,"02/04/18, 4:33:22 PM",Didige, Some louuuuu
3413,"02/04/18, 5:14:20 PM",Sush, haha sorrry i was writing something
3414,"02/04/18, 5:14:37 PM",Sush, ya correct she should have told you properly
3415,"02/04/18, 5:15:37 PM",Didige, Ya I was like fine every body stop talking to me fineeeeeee
3416,"02/04/18, 5:15:44 PM",Didige, 😆
3417,"02/04/18, 5:15:56 PM",Sush, full dramebaaz
3418,"02/04/18, 5:16:00 PM",Didige, Ya man. Little bit much
3419,"02/04/18, 5:16:09 PM",Didige, Always 
3420,"02/04/18, 5:16:16 PM",Didige, 
3421,"02/04/18, 5:16:27 PM",Sush, 😅😅
3422,"02/04/18, 5:16:40 PM",Sush, her life has also made her lose touch with our reality
3423,"02/04/18, 5:16:46 PM",Sush," puff, i mean"
3424,"02/04/18, 5:17:21 PM",Didige," In her reality and ours , calling your friend yourself to say that you're pregnant is normal"
3425,"02/04/18, 5:17:26 PM",Didige, And the right thing to do
3426,"02/04/18, 5:17:40 PM",Sush, i meant _besides_ that
3427,"02/04/18, 5:17:45 PM",Didige, Is the right*
3428,"02/04/18, 5:18:01 PM",Didige, Means
3429,"02/04/18, 5:18:20 PM",Sush, like yes that is true and also her life has made her lose touch with our reality
3430,"02/04/18, 5:18:51 PM",Sush," like i said that in addition to what we were talking about, not as an explanation"
3431,"02/04/18, 5:18:57 PM",Didige, Ohhh
3432,"02/04/18, 5:19:13 PM",Didige, Ya I was wondering enti connection bolke
3433,"02/04/18, 5:19:23 PM",Didige, Call ? Going to smoke
3434,"02/04/18, 5:19:53 PM",Sush, kk
3435,"02/04/18, 5:20:12 PM",Didige, Where you learnt this kk from
3436,"02/04/18, 5:20:25 PM",Sush, adjust bro
3437,"02/04/18, 5:20:38 PM",Didige, Don't k me bro
3438,"02/04/18, 5:21:13 PM",Sush," er, you don't get to dictate how i communicate!"
3439,"02/04/18, 5:22:07 PM",Didige, To me ? I don't get to dictate but I can express opinion no?
3440,"02/04/18, 5:22:59 PM",Sush, i want to say k
3441,"02/04/18, 5:23:16 PM",Sush, it feels natural to me at this point in my life - it's who i am rn
3442,"02/04/18, 5:23:54 PM",Sush, you can roll your eyes or groan at it
3443,"02/04/18, 5:24:58 PM",Didige, K fine . I didn't know I wasn't allowed opinions on your life
3444,"02/04/18, 5:25:27 PM",Sush, you're allowed opinions! 'don't k me' sounds like instruction more than opinion
3445,"02/04/18, 5:25:44 PM",Didige, I'll accept it anyways and you know that
3446,"02/04/18, 5:26:00 PM",Didige, It's not an instruction wtf
3447,"[06/04/18, 3:04:00 PM",Sush, ‎image omitted
3448,"06/04/18, 10:20:05 PM",Didige, Ayee yes that does happen . Because we don't oil as often 🙊
3449,"06/04/18, 10:21:10 PM",Didige," Soooo in span of 20 hours (during my 36 hour day ) Varun called the whole thing off , over.fucking.text"
3450,"06/04/18, 10:21:40 PM",Didige, And I got into Nanyang Academy of Fine Arts 🤭
3451,"07/04/18, 12:45:27 AM",Sush, What 
3452,"07/04/18, 12:45:42 AM",Sush, And congratulations!
3453,"07/04/18, 12:45:52 AM",Sush, Do you want to talk about it?
3454,"07/04/18, 12:46:01 AM",Sush, Sorry was in a movie. Just saw phone
3455,"07/04/18, 3:26:48 AM",Didige, Eyy lite.  Both of us saw it coming.  We've been going back and forth about this for 2 3 weeks now. He's not in space for a relationship. I am just flabbergasted he did it over text
3456,"07/04/18, 3:27:17 AM",Didige, But fuck that Singapore baby !
3457,"07/04/18, 8:19:58 AM",Sush, yeah that’s a v dick move
3458,"07/04/18, 8:20:05 AM",Sush, Yaaay! Tell me more
3459,"08/04/18, 1:33:30 PM",Sush, Hello! How are?
3460,"08/04/18, 1:37:21 PM",Sush, babe have two mins?
3461,"08/04/18, 1:37:45 PM",Sush, Im v v worried about something and not sure what to do
3462,"08/04/18, 1:37:56 PM",Sush, Abt raafia
3463,"08/04/18, 1:47:46 PM",Sush, Ok nvm raafia crisis has passed
3464,"08/04/18, 1:48:05 PM",Sush, I sent hello how are before I got worried so that still stands ❤️
3465,"08/04/18, 2:19:29 PM",Didige, Broooo
3466,"08/04/18, 2:19:34 PM",Didige, Hii
3467,"08/04/18, 2:19:38 PM",Didige, I was downstairs
3468,"08/04/18, 2:19:44 PM",Didige, Call now?
3469,"11/04/18, 5:16:39 PM",Didige, Applies  both wayss
3470,"[11/04/18, 5:16:43 PM",Didige, ‎image omitted
3471,"11/04/18, 5:24:53 PM",Sush, 😂😘
3472,"11/04/18, 5:24:59 PM",Sush, truth hai
3473,"[11/04/18, 11:24:42 PM",Sush, Tamilnewyear (2).pdf • ‎1 page ‎document omitted
3474,"11/04/18, 11:24:46 PM",Sush, 👻🐙
3475,"15/04/18, 5:35:24 AM",Didige, How cooool!
3476,"15/04/18, 7:04:56 PM",Sush, Hi cuteeee
3477,"15/04/18, 7:05:17 PM",Sush, Who is this other girl in your dp??? 🤨
3478,"15/04/18, 7:08:20 PM",Sush, TWO CAN PLAY AT A GAME
3479,"16/04/18, 12:52:46 AM",Sush, baap
3480,"16/04/18, 12:52:51 AM",Sush, i'm stressed by thesis -_-
3481,"16/04/18, 12:52:53 AM",Sush, 2 more weeks
3482,"16/04/18, 12:52:58 AM",Sush, so drained
3483,"16/04/18, 12:57:44 AM",Didige, Alex broooo
3484,"16/04/18, 12:57:51 AM",Didige, Means?🤔
3485,"16/04/18, 12:58:09 AM",Sush, means i also put photo with other girl as dp
3486,"[16/04/18, 12:58:16 AM",Didige, ‎image omitted
3487,"[16/04/18, 12:58:16 AM",Didige, ‎image omitted
3488,"16/04/18, 12:58:22 AM",Sush, omg inshallah
3489,"16/04/18, 12:58:24 AM",Didige, 🤦🏽‍♀🤦🏽‍♀🤦🏽‍♀🤦🏽‍♀🤦🏽‍♀🤦🏽‍♀
3490,"16/04/18, 12:58:25 AM",Sush, if i ever get there
3491,"16/04/18, 12:58:31 AM",Sush, lolol
3492,"16/04/18, 12:58:33 AM",Didige, Bhak saali
3493,"16/04/18, 12:58:42 AM",Sush, so pretty
3494,"16/04/18, 1:03:50 AM",Didige, Dankeeee
3495,"[16/04/18, 1:04:15 AM",Sush, ‎image omitted
3496,"16/04/18, 1:29:26 AM",Didige, 😅🤗🤗
3497,"16/04/18, 1:29:28 AM",Didige, Flushyyyyy
3498,"16/04/18, 1:29:40 AM",Didige, Listen where is irani chai near Troop bazaar
3499,"16/04/18, 1:29:55 AM",Didige, Boss wants to go
3500,"16/04/18, 1:33:36 AM",Sush, arre there's one place on the main road
3501,"16/04/18, 1:33:39 AM",Sush, i can't remember name
3502,"16/04/18, 1:33:56 AM",Didige, Hmmm
3503,"16/04/18, 1:34:05 AM",Didige, Tell some landmarks
3504,"16/04/18, 1:34:20 AM",Didige, Near Karachi bakery
3505,"16/04/18, 1:36:02 AM",Sush, in the lane perpendicular to mozamjahi market there's one cafe
3506,"16/04/18, 1:36:41 AM",Sush, subhanallah i think
3507,"16/04/18, 1:37:35 AM",Sush, go towards mozamjahi market from karachi bakery and take left opposite mozamjahi
3508,"16/04/18, 1:37:44 AM",Sush, there's also hameedi in that corner
3509,"16/04/18, 1:37:49 AM",Sush, the place with jauzi halwa
3510,"16/04/18, 1:37:54 AM",Sush, oldddd uncle
3511,"16/04/18, 1:37:58 AM",Sush, i think he'll also have chai
3512,"16/04/18, 2:53:21 AM",Didige, Hameediiiii
3513,"16/04/18, 2:53:30 AM",Didige, Want irani chai means
3514,"16/04/18, 2:53:45 AM",Didige, Didn't end up going only
3515,"16/04/18, 2:59:15 AM",Sush, ayyo!
3516,"16/04/18, 3:00:24 AM",Didige, I've become that person who stopped doing eyebrows or waxing
3517,"16/04/18, 3:00:27 AM",Didige, 🤣
3518,"16/04/18, 3:00:33 AM",Sush, hahaha
3519,"[16/04/18, 3:00:51 AM",Sush, ‎image omitted
3520,"16/04/18, 3:01:02 AM",Sush, Guess hand or leg 😂
3521,"16/04/18, 3:06:35 AM",Didige, Not downloading
3522,"16/04/18, 3:06:39 AM",Didige, My phone is also rejecting
3523,"16/04/18, 3:06:41 AM",Didige, 🤗
3524,"16/04/18, 12:45:26 PM",Didige, Wow really not able to guess😂
3525,"16/04/18, 1:29:47 PM",Sush, Lolol
3526,"16/04/18, 1:29:51 PM",Sush, Arm!
3527,"20/04/18, 6:10:48 AM",Sush, By mistake
3528,"20/04/18, 6:10:56 AM",Sush, Hiiii
3529,"20/04/18, 6:11:09 AM",Didige, Just say you were checking my beautiful face
3530,"20/04/18, 6:11:10 AM",Sush, R u feeeeee
3531,"20/04/18, 6:11:14 AM",Didige, 
3532,"20/04/18, 6:11:17 AM",Sush, Free
3533,"20/04/18, 6:11:22 AM",Didige, In 15 20
3534,"20/04/18, 6:11:23 AM",Sush, Ya exactly
3535,"20/04/18, 6:11:33 AM",Sush, Diggballllll
3536,"20/04/18, 6:11:37 AM",Sush, Ok message me
3537,"20/04/18, 6:12:04 AM",Sush, Diggosaurus Rex
3538,"20/04/18, 6:12:12 AM",Sush, Mulch Diggums
3539,"20/04/18, 6:12:27 AM",Sush, Diggso ball
3540,"20/04/18, 6:17:00 AM",Didige, 😒
3541,"22/04/18, 12:05:10 PM",Didige, Yool
3542,"22/04/18, 12:05:18 PM",Didige, Sorry busy hogayi main
3543,"22/04/18, 12:05:36 PM",Didige, Free in an hour?
3544,"22/04/18, 12:56:47 PM",Sush, Hiii
3545,"22/04/18, 12:56:55 PM",Sush, I’m free now
3546,"22/04/18, 12:58:24 PM",Didige, 10 mins ?
3547,"22/04/18, 12:58:30 PM",Didige, Just getting home
3548,"[22/04/18, 12:59:06 PM",Didige, ‎image omitted
3549,"[22/04/18, 12:59:07 PM",Didige, ‎image omitted
3550,"[22/04/18, 12:59:07 PM",Didige, ‎image omitted
3551,"22/04/18, 12:59:09 PM",Sush, K!
3552,"22/04/18, 12:59:15 PM",Sush, Omg cutiessss
3553,"22/04/18, 12:59:25 PM",Didige, 😎
3554,"22/04/18, 12:59:32 PM",Sush, aur patle hue?
3555,"22/04/18, 12:59:43 PM",Didige, Moti hui mannn
3556,"22/04/18, 12:59:53 PM",Sush, Saree photo mein looking thin
3557,"[22/04/18, 1:00:12 PM",Sush, ‎image omitted
3558,"22/04/18, 1:00:25 PM",Sush, Aaj sunshine nikalra slowly
3559,"22/04/18, 1:02:43 PM",Didige, Nahi yaar
3560,"22/04/18, 1:03:03 PM",Didige, Saare mein patle dikhtey naa vaisa
3561,"22/04/18, 1:03:17 PM",Didige, Hair is looking sahi
3562,"22/04/18, 1:12:42 PM",Sush, Thankssss
3563,"22/04/18, 1:20:18 PM",Sush, Reached?
3564,"22/04/18, 1:20:29 PM",Sush, I have to to start studying soon that’s why
3565,"22/04/18, 1:23:47 PM",Didige, Haan call
3566,"22/04/18, 1:23:56 PM",Didige, I was taking out saree
3567,"22/04/18, 1:24:03 PM",Didige, And my mom started talking
3568,"22/04/18, 1:24:12 PM",Sush, Hi Aunty ❤️
3569,"22/04/18, 1:24:19 PM",Sush, 🤗🤗🤗 to her
3570,"22/04/18, 1:24:28 PM",Didige, No need
3571,"22/04/18, 1:24:33 PM",Didige, So much she talks
3572,"22/04/18, 1:24:35 PM",Sush, V much need!
3573,"22/04/18, 1:24:39 PM",Sush, 😂
3574,"22/04/18, 1:24:56 PM",Didige, Call beyy
3575,"22/04/18, 2:31:18 PM",Didige, Call?
3576,"22/04/18, 2:51:57 PM",Sush, You’re so funny ❤️
3577,"22/04/18, 2:56:26 PM",Didige, 
3578,"22/04/18, 2:56:50 PM",Sush, 😘😍❤️
3579,"26/04/18, 8:31:20 PM",Didige, Test
3580,"[27/04/18, 7:13:07 AM",Didige, ‎image omitted
3581,"27/04/18, 8:25:37 PM",Sush, aye mashallah ❤
3582,"27/04/18, 9:42:55 PM",Didige, 
3583,"27/04/18, 10:16:11 PM",Didige, Hiiii
3584,"[27/04/18, 10:16:12 PM",Didige, ‎image omitted
3585,"27/04/18, 10:24:12 PM",Sush, 😂😂
3586,"27/04/18, 10:24:16 PM",Sush, GIVE CUPCAKE NOWWWWWW
3587,"27/04/18, 10:25:22 PM",Didige, Heheheheh
3588,"27/04/18, 10:25:23 PM",Didige, Hi daaa
3589,"27/04/18, 10:25:26 PM",Didige, Wazzzaaaa
3590,"27/04/18, 10:55:51 PM",Sush, Hi diggs I boo
3591,"27/04/18, 10:56:57 PM",Didige, 👋🏼
3592,"[27/04/18, 11:01:47 PM",Didige, ‎image omitted
3593,"[27/04/18, 11:01:54 PM",Didige, ‎image omitted
3594,"27/04/18, 11:06:02 PM",Sush, Is that a jail??
3595,"27/04/18, 11:07:04 PM",Didige, Yesssss
3596,"27/04/18, 11:07:05 PM",Didige, Jail set
3597,"[27/04/18, 11:07:06 PM",Didige, ‎image omitted
3598,"27/04/18, 11:07:14 PM",Sush, Daaaamn
3599,"27/04/18, 11:07:17 PM",Sush, So cool!!!
3600,"27/04/18, 11:07:38 PM",Sush, It legit looks depressing and kinda scary
3601,"27/04/18, 11:07:57 PM",Didige, Ya baap quiet depressing
3602,"27/04/18, 11:08:10 PM",Didige, I didn't work on this. Already set up tha
3603,"27/04/18, 11:08:21 PM",Didige, But worked on a huge police station set
3604,"27/04/18, 11:08:24 PM",Didige, Mad fun
3605,"27/04/18, 11:08:28 PM",Sush, Oh man!
3606,"27/04/18, 11:08:32 PM",Didige, Brooo
3607,"27/04/18, 11:08:33 PM",Sush, What did you put?
3608,"27/04/18, 11:08:36 PM",Didige, I am ramoji
3609,"27/04/18, 11:08:41 PM",Sush, Can you show pics
3610,"27/04/18, 11:08:42 PM",Sush, Hahaha
3611,"27/04/18, 11:08:49 PM",Sush, So legit cinema broooo
3612,"27/04/18, 11:08:59 PM",Didige, Full on shanti on feelings I am getting
3613,"27/04/18, 11:09:03 PM",Didige, Hahaha yuzz
3614,"27/04/18, 11:09:06 PM",Sush, 😂
3615,"27/04/18, 11:09:11 PM",Didige, Om*
3616,"27/04/18, 11:09:22 PM",Sush, Maybe your dupatta will get caught on some cute boy’s shirt 😂
3617,"27/04/18, 11:09:38 PM",Didige, 🤣🤦🏽‍♀🤣🤣🤣
3618,"27/04/18, 11:09:42 PM",Didige, Sushmitaaaaaaa
3619,"27/04/18, 11:10:10 PM",Sush, I showed my firangi friends video of that
3620,"27/04/18, 11:10:24 PM",Sush, And how I used to flirt with sheer dupatta
3621,"27/04/18, 11:10:31 PM",Sush, They tripped soooo much
3622,"27/04/18, 11:12:53 PM",Didige, 😅😅
3623,"27/04/18, 11:13:33 PM",Sush, Ya one girl Katherine’s scarf got caught in a bush
3624,"27/04/18, 11:13:42 PM",Sush, And she texted me immediately 🤦🏽‍♀️
3625,"27/04/18, 11:13:54 PM",Didige, Ahahahaha
3626,"[27/04/18, 11:14:06 PM",Didige, ‎image omitted
3627,"27/04/18, 11:14:25 PM",Sush, Hi good morning cutie diggosaurus
3628,"[27/04/18, 11:14:51 PM",Sush, ‎image omitted
3629,"27/04/18, 11:15:42 PM",Didige, Soo youu daaaa
3630,"27/04/18, 11:15:46 PM",Didige, Nice light
3631,"[27/04/18, 11:16:02 PM",Didige, ‎image omitted
3632,"27/04/18, 11:16:18 PM",Sush, Eyebrows 👌
3633,"27/04/18, 11:16:39 PM",Sush, I bought it thinking spring aa gayaaaaa
3634,"27/04/18, 11:16:46 PM",Sush, But Chicago gave haath
3635,"27/04/18, 11:18:45 PM",Didige, 🕺🏽
3636,"27/04/18, 11:18:49 PM",Didige, Scam
3637,"27/04/18, 11:18:56 PM",Didige, Sunshine keeps coming and going aa
3638,"27/04/18, 11:19:41 PM",Sush, ya baap
3639,"27/04/18, 11:19:44 PM",Sush, So tired of cold
3640,"27/04/18, 11:25:04 PM",Didige, Ugghhh
3641,"27/04/18, 11:25:13 PM",Didige, I can only imagine
3642,"28/04/18, 10:45:21 PM",Sush, Hii
3643,"28/04/18, 10:45:33 PM",Sush, I’m PMSing I think 
3644,"29/04/18, 7:41:32 AM",Didige, Ugghs
3645,"29/04/18, 9:30:13 AM",Sush, Digggs
3646,"29/04/18, 9:30:20 AM",Sush, Can you say some encouraging things
3647,"29/04/18, 9:30:37 AM",Sush, I’m so mood swingy
3648,"29/04/18, 9:30:40 AM",Sush, And still in bed
3649,"29/04/18, 9:30:50 AM",Sush, I was supposed to be in the library 2 hours ago
3650,"29/04/18, 9:31:11 AM",Didige, Like how you're hard worker ?
3651,"29/04/18, 9:31:19 AM",Sush, Like I’m a 🌟
3652,"29/04/18, 9:31:30 AM",Didige, And how well you've done in UChicago
3653,"29/04/18, 9:31:38 AM",Didige, The grades
3654,"29/04/18, 9:31:43 AM",Didige, The stars
3655,"29/04/18, 9:31:42 AM",Sush, Am I a 🌟
3656,"29/04/18, 9:31:55 AM",Sush, GGGUUUHHH
3657,"29/04/18, 9:32:01 AM",Didige, Pretty star
3658,"29/04/18, 9:32:01 AM",Sush, It’s so hard to start working
3659,"29/04/18, 9:32:05 AM",Sush, When I start I’m fine
3660,"[29/04/18, 9:32:23 AM",Didige, ‎image omitted
3661,"29/04/18, 9:32:32 AM",Didige, I hear you
3662,"[29/04/18, 9:32:39 AM",Sush, ‎image omitted
3663,"29/04/18, 9:32:44 AM",Didige, How about some coffee for the lady
3664,"29/04/18, 9:32:55 AM",Sush, And I’m v stressed about how much weight I’ve gained
3665,"29/04/18, 9:33:02 AM",Sush, Although I know this is not the time
3666,"29/04/18, 9:33:18 AM",Didige, Ya no nees
3667,"29/04/18, 9:33:20 AM",Sush, Ok I’m peeing
3668,"29/04/18, 9:33:25 AM",Didige, Don't take on that
3669,"29/04/18, 9:33:28 AM",Didige, Yes good girl
3670,"29/04/18, 9:33:30 AM",Sush, At least had to get out of bed for that
3671,"29/04/18, 9:33:41 AM",Sush, Maybe I should sleep without peeing
3672,"29/04/18, 9:33:43 AM",Didige, You can send picture once with coffee cup
3673,"29/04/18, 9:33:46 AM",Didige, Hahahahaha
3674,"29/04/18, 9:33:48 AM",Sush, Then I’ll have to get out of bed to pee
3675,"29/04/18, 9:33:50 AM",Didige, Daiiiiiiiiiiii
3676,"29/04/18, 9:33:57 AM",Didige, Just pee
3677,"29/04/18, 9:34:07 AM",Sush, Now that I’m in the bathroom I should shower no?
3678,"29/04/18, 9:34:14 AM",Sush, Ok I’ll shower
3679,"29/04/18, 9:34:22 AM",Sush, Fine I’ll keep you posted
3680,"29/04/18, 9:34:26 AM",Didige, Also not peeing before sleep won't give you good sleep
3681,"29/04/18, 9:34:28 AM",Didige, Hahahahahahah
3682,"29/04/18, 9:34:32 AM",Didige, Alright ma'am
3683,"29/04/18, 11:19:12 AM",Didige, Update
3684,"29/04/18, 11:19:14 AM",Didige, 🤔
3685,"29/04/18, 11:49:39 AM",Sush, hiii
3686,"29/04/18, 11:49:44 AM",Sush, i hauled my butt to campus
3687,"29/04/18, 11:49:54 AM",Sush, only to realize my usual spot is closed today
3688,"29/04/18, 11:50:02 AM",Sush, 🤬🤬🤯
3689,"29/04/18, 11:50:09 AM",Didige, Owwwwwww
3690,"29/04/18, 11:50:10 AM",Sush, so i came to a different library
3691,"29/04/18, 11:50:21 AM",Didige, Hahaha nice!
3692,"29/04/18, 11:50:24 AM",Sush, and i'm reading twitter -_-
3693,"29/04/18, 11:50:27 AM",Sush, noo it sucks
3694,"29/04/18, 11:50:36 AM",Sush, my spot has big monitors
3695,"29/04/18, 11:50:51 AM",Didige, Aiyooooo
3696,"29/04/18, 11:51:04 AM",Sush, GRRRRR
3697,"29/04/18, 11:53:05 AM",Didige, 🦔🦔
3698,"29/04/18, 11:53:32 AM",Sush, damn someone broke a huge glass bottle in the middle of the giant silent library lol
3699,"29/04/18, 11:53:54 AM",Sush, so cuteee
3700,"[29/04/18, 11:54:10 AM",Sush, ‎image omitted
3701,"[29/04/18, 11:54:34 AM",Sush, ‎image omitted
3702,"29/04/18, 11:54:39 AM",Sush, many expressions
3703,"29/04/18, 11:56:32 AM",Didige, Hahahah sushhhhhh
3704,"29/04/18, 1:17:25 PM",Sush, Diggs
3705,"29/04/18, 1:17:30 PM",Sush, Free hai for 5?
3706,"29/04/18, 6:59:50 PM",Didige, Hello mitr
3707,"29/04/18, 6:59:57 PM",Didige, Was in a movie then zzzzzz
3708,"29/04/18, 7:27:10 PM",Sush, Hiii
3709,"29/04/18, 7:27:48 PM",Sush, Why are awake my friend
3710,"[29/04/18, 7:27:49 PM",Didige, ‎image omitted
3711,"29/04/18, 7:27:58 PM",Didige, Going to work mitr
3712,"29/04/18, 7:27:59 PM",Sush, Such a pretty girl how like that
3713,"29/04/18, 7:28:09 PM",Sush, ohhh ya Monday morning no
3714,"29/04/18, 7:28:18 PM",Didige, Don't say it
3715,"29/04/18, 7:28:20 PM",Didige, Shhhhhhh
3716,"29/04/18, 7:28:29 PM",Didige, Hehe Danke !
3717,"29/04/18, 7:28:37 PM",Sush, Fair fair
3718,"29/04/18, 7:28:52 PM",Sush, I think my advisor is like HELLO PLS SEND
3719,"29/04/18, 7:28:55 PM",Sush, 😭
3720,"29/04/18, 7:29:22 PM",Didige, Uh ohhh
3721,"29/04/18, 7:29:25 PM",Didige, When due
3722,"29/04/18, 7:29:35 PM",Sush, Tuesday 😱
3723,"29/04/18, 7:29:45 PM",Sush, He’s in India man
3724,"29/04/18, 7:29:55 PM",Sush, For some mad workshop
3725,"29/04/18, 7:30:02 PM",Sush, So he doesn’t have time to see my shit
3726,"29/04/18, 7:30:37 PM",Didige, Dayum
3727,"29/04/18, 7:30:54 PM",Didige, Can you get it extend on this excuse ? 
3728,"29/04/18, 7:31:47 PM",Sush, Slii😂
3729,"29/04/18, 7:31:58 PM",Sush, Also like I don’t want to extend at this point
3730,"29/04/18, 7:32:12 PM",Sush, Nahi dekhna merko after Tuesday
3731,"29/04/18, 7:32:11 PM",Didige, Trueeee
3732,"29/04/18, 7:32:13 PM",Sush, bad
3733,"29/04/18, 7:32:15 PM",Sush, Bas
3734,"29/04/18, 7:32:25 PM",Didige, No I was just joking to cheer you up types
3735,"29/04/18, 7:32:32 PM",Sush, Correct 🤗
3736,"29/04/18, 7:32:43 PM",Sush, Are you able to talk to your friend now
3737,"29/04/18, 7:32:51 PM",Sush, Or already at work?
3738,"29/04/18, 7:34:11 PM",Didige, Nahi yaar
3739,"29/04/18, 7:34:15 PM",Didige, Already at workkk
3740,"29/04/18, 7:40:23 PM",Didige, Sooooon
3741,"29/04/18, 8:17:54 PM",Sush, Yeasss
3742,"29/04/18, 8:18:04 PM",Sush, Jail set?
3743,"29/04/18, 10:38:25 PM",Didige, Yass
3744,"29/04/18, 10:38:29 PM",Didige, And the next set
3745,"29/04/18, 11:13:27 PM",Didige, Eyyyyt
3746,"29/04/18, 11:13:30 PM",Didige, What yaarrr
3747,"29/04/18, 11:13:34 PM",Didige, Life is a bun yaar
3748,"29/04/18, 11:21:07 PM",Sush, i agreee
3749,"29/04/18, 11:35:16 PM",Didige, Kya karri
3750,"29/04/18, 11:44:59 PM",Sush, In bedddd
3751,"29/04/18, 11:45:08 PM",Sush, Got period sigh
3752,"29/04/18, 11:45:40 PM",Didige, Are you a vegetable
3753,"29/04/18, 11:46:06 PM",Sush, It is almost midnight!
3754,"29/04/18, 11:46:23 PM",Didige, Means
3755,"29/04/18, 11:46:51 PM",Sush, oh I thought you’re saying I’m a vegetable because I’m sleeping all the time 😅
3756,"29/04/18, 11:47:19 PM",Didige, Are you feeling like a vegetable because you got period
3757,"29/04/18, 11:47:27 PM",Didige, Daiiiiii
3758,"29/04/18, 11:47:31 PM",Didige, Someone's sleepy
3759,"29/04/18, 11:47:31 PM",Sush, I’m just feeling many many pain
3760,"29/04/18, 11:47:32 PM",Didige, Hehe
3761,"29/04/18, 11:47:34 PM",Sush, In my side
3762,"29/04/18, 11:47:35 PM",Didige, Ate?
3763,"29/04/18, 11:47:41 PM",Sush, And lower back
3764,"29/04/18, 11:47:48 PM",Sush, ya ate solid lol
3765,"29/04/18, 11:47:54 PM",Didige, 🦔🦔🦔🦔
3766,"29/04/18, 11:47:57 PM",Didige, What you are
3767,"29/04/18, 11:47:59 PM",Didige, Ate
3768,"29/04/18, 11:48:14 PM",Sush," mixed veggies, dal, chapati!"
3769,"29/04/18, 11:50:55 PM",Didige, Yummmersss
3770,"29/04/18, 11:51:11 PM",Didige, Bro I want to cook for some friends means no one will come to my house
3771,"29/04/18, 11:51:15 PM",Didige, Why like that bro
3772,"29/04/18, 11:51:16 PM",Didige, Baan
3773,"29/04/18, 11:51:22 PM",Didige, Haan*
3774,"29/04/18, 11:51:33 PM",Didige, Okay that's coming from aap banaye kya
3775,"29/04/18, 11:51:45 PM",Sush, Hyderabad 😭
